row_index,WROT.PtCnvTmp.Bl2
670,3.0
671,3.0
672,3.0
673,3.0
674,3.0
675,3.0
676,3.0
677,3.0
678,3.0
679,3.0
680,3.0
681,3.0
682,3.0
683,3.0
684,3.0
685,3.0
686,3.0
687,3.0
688,3.0
689,3.0
690,3.0
691,3.0
692,3.0
693,3.0
694,3.0
695,3.0
696,3.0
697,3.0
698,3.0
699,3.0
700,3.0
701,3.0
702,3.0
703,3.0
704,3.0
705,3.0
706,3.0
707,3.0
708,3.0
709,3.0
710,2.9
711,3.0
712,3.0
713,3.0
714,3.0
715,2.9
716,3.0
717,2.9
718,3.0
719,2.9
720,2.9
721,3.0
722,2.9
723,2.9
724,2.9
725,2.9
726,2.9
727,2.9
728,2.9
729,2.9
730,2.9
731,2.9
732,2.9
733,2.9
734,2.9
735,2.9
736,2.9
737,2.9
738,2.9
739,2.79
740,2.9
741,2.9
742,2.9
743,2.9
744,2.9
745,2.79
746,2.9
747,2.79
748,2.9
749,2.79
750,2.9
751,2.9
752,2.9
753,3.0
754,2.9
755,2.9
756,2.9
757,2.9
758,2.9
759,2.9
760,2.9
761,2.9
762,2.9
763,2.9
764,2.9
765,2.9
766,2.9
767,2.9
768,2.79
769,2.79
770,2.9
771,2.79
772,2.9
773,2.9
774,2.9
775,2.9
776,2.9
777,2.9
778,2.79
779,2.79
780,2.79
781,2.79
782,2.79
783,2.79
784,2.79
785,2.79
786,2.79
787,2.79
788,2.79
789,2.79
790,2.79
791,2.79
792,2.79
793,2.79
794,2.79
795,2.79
796,2.79
797,2.79
798,2.79
799,2.79
800,2.79
801,2.79
802,2.79
803,2.79
804,2.79
805,2.79
806,2.79
807,2.79
808,2.79
809,2.79
810,2.79
811,2.79
812,2.79
813,2.79
814,2.79
815,2.79
816,2.79
817,2.79
818,2.79
819,2.79
820,2.79
821,2.79
822,2.79
823,2.79
824,2.79
825,2.79
826,2.79
827,2.79
828,2.79
829,2.79
830,2.79
831,2.79
832,2.79
833,2.79
834,2.79
835,2.79
836,2.79
837,2.79
838,2.79
839,2.79
840,2.79
841,2.79
842,2.79
843,2.79
844,2.79
845,2.79
846,2.79
847,2.79
848,2.79
849,2.79
850,2.79
851,2.79
852,2.79
853,2.79
854,2.79
855,2.79
856,2.79
857,2.79
858,2.79
859,2.79
860,2.79
861,2.79
862,2.79
863,2.79
864,2.79
865,2.79
866,2.79
867,2.79
868,2.79
869,2.79
870,2.79
871,2.79
872,2.79
873,2.79
874,2.79
875,2.79
876,2.79
877,2.79
878,2.79
879,2.79
880,2.79
881,2.79
882,2.79
883,2.79
884,2.79
885,2.79
886,2.79
887,2.79
888,2.79
889,2.79
890,2.79
891,2.79
892,2.79
893,2.79
894,2.79
895,2.79
896,2.9
897,2.79
898,2.9
899,2.9
900,2.79
901,2.9
902,2.79
903,2.79
904,2.79
905,2.9
906,2.79
907,2.79
908,2.79
909,2.9
910,2.79
911,2.79
912,2.79
913,2.79
914,2.79
915,2.79
916,2.79
917,2.79
918,2.79
919,2.79
920,2.79
921,2.79
922,2.79
923,2.79
924,2.79
925,2.79
926,2.79
927,2.79
928,2.79
929,2.79
930,2.79
931,2.79
932,2.79
933,2.79
934,2.79
935,2.79
936,2.9
937,2.9
938,2.9
939,2.9
940,2.79
941,2.9
942,2.9
943,2.9
944,2.9
945,3.0
946,2.9
947,2.9
948,2.9
949,2.9
950,2.9
951,2.9
952,2.9
953,2.9
954,2.9
955,2.9
956,2.9
957,2.9
958,2.9
959,2.9
960,2.9
961,2.79
962,2.9
963,2.79
964,2.79
965,2.79
966,2.79
967,2.79
968,2.79
969,2.9
970,2.9
971,2.9
972,2.9
973,2.9
974,2.9
975,2.9
976,2.9
977,2.9
978,3.0
979,3.0
980,3.0
981,3.0
982,3.0
983,3.0
984,3.0
985,2.9
986,2.9
987,2.9
988,2.9
989,2.9
990,2.9
991,2.9
992,2.9
993,2.9
994,2.9
995,3.0
996,3.0
997,3.0
998,3.0
999,2.9
1000,2.9
1001,3.0
1002,3.0
1003,3.0
1004,3.0
1005,3.0
1006,3.0
1007,3.0
1008,3.0
1009,3.0
1010,3.0
1011,3.0
1012,3.0
1013,3.0
1014,3.0
1015,3.0
1016,3.0
1017,3.0
1018,3.0
1019,2.9
1020,2.9
1021,2.9
1022,2.9
1023,2.9
1024,2.9
1025,2.9
1026,2.9
1027,2.9
1028,2.9
1029,2.9
1030,2.9
1031,2.9
1032,2.9
1033,2.9
1034,2.9
1035,2.9
1036,2.9
1037,2.9
1038,2.9
1039,2.9
1040,2.9
1041,2.9
1042,2.9
1043,2.9
1044,2.9
1045,2.9
1046,2.9
1047,3.0
1048,2.9
1049,2.9
1050,2.9
1051,2.9
1052,2.9
1053,2.9
1054,2.9
1055,2.9
1056,2.9
1057,2.9
1058,2.9
1059,2.9
1060,2.9
1061,2.9
1062,2.9
1063,2.9
1064,2.9
1065,2.9
1066,2.79
1067,2.79
1068,2.79
1069,2.9
1070,2.9
1071,2.9
1072,2.9
1073,2.9
1074,2.9
1075,2.9
1076,2.9
1077,2.9
1078,2.9
1079,2.9
1080,3.0
1081,3.0
1082,3.0
1083,2.9
1084,3.0
1085,2.9
1086,2.9
1087,2.9
1088,2.9
1089,2.9
1090,2.9
1091,2.9
1092,2.9
1093,2.9
1094,2.9
1095,2.9
1096,2.9
1097,2.9
1098,2.79
1099,2.9
1100,2.79
1101,2.9
1102,2.9
1103,2.9
1104,2.9
1105,2.9
1106,2.9
1107,2.9
1108,2.9
1109,2.9
1110,2.9
1111,2.9
1112,2.79
1113,2.9
1114,2.79
1115,2.79
1116,2.79
1117,2.9
1118,2.79
1119,2.79
1120,2.79
1121,2.79
1122,2.79
1123,2.79
1124,2.79
1125,2.79
1126,2.79
1127,2.79
1128,2.79
1129,2.79
1130,2.79
1131,2.79
1132,2.79
1133,2.79
1134,2.79
1135,2.79
1136,2.79
1137,2.79
1138,2.9
1139,2.9
1140,2.9
1141,2.9
1142,2.9
1143,2.9
1144,2.9
1145,2.9
1146,2.9
1147,3.0
1148,3.0
1149,3.0
1150,3.0
1151,3.0
1152,2.9
1153,3.0
1154,3.0
1155,3.0
1156,3.0
1157,3.0
1158,3.0
1159,3.0
1160,3.0
1161,3.0
1162,3.0
1163,3.0
1164,3.0
1165,2.9
1166,2.9
1167,2.9
1168,2.9
1169,2.9
1170,2.9
1171,2.9
1172,2.9
1173,2.9
1174,2.9
1175,2.9
1176,2.9
1177,2.9
1178,2.9
1179,2.9
1180,2.9
1181,2.9
1182,2.9
1183,2.79
1184,2.9
1185,2.9
1186,2.9
1187,2.9
1188,2.9
1189,2.9
1190,2.9
1191,2.9
1192,2.9
1193,2.9
1194,2.9
1195,2.9
1196,2.9
1197,2.9
1198,2.9
1199,2.9
1200,2.9
1201,2.9
1202,2.9
1203,2.9
1204,2.9
1205,3.0
1206,3.0
1207,3.0
1208,3.0
1209,3.0
1210,3.0
1211,3.0
1212,3.0
1213,3.0
1214,3.0
1215,3.0
1216,3.0
1217,3.0
1218,3.0
1219,3.0
1220,3.0
1221,3.0
1222,3.0
1223,3.0
1224,2.9
1225,3.0
1226,2.9
1227,3.0
1228,2.9
1229,2.9
1230,3.0
1231,2.9
1232,2.9
1233,2.9
1234,2.9
1235,2.9
1236,2.9
1237,2.9
1238,2.9
1239,2.9
1240,2.9
1241,2.9
1242,2.9
1243,2.9
1244,2.9
1245,2.9
1246,2.9
1247,2.9
1248,2.9
1249,2.9
1250,2.79
1251,2.9
1252,2.9
1253,2.9
1254,2.79
1255,2.79
1256,2.79
1257,2.79
1258,2.9
1259,2.9
1260,2.79
1261,2.79
1262,2.9
1263,2.9
1264,2.9
1265,3.0
1266,3.0
1267,3.0
1268,3.0
1269,3.0
1270,2.9
1271,2.9
1272,2.9
1273,2.9
1274,2.9
1275,2.9
1276,2.9
1277,2.9
1278,2.9
1279,2.9
1280,2.9
1281,2.9
1282,2.9
1283,2.79
1284,2.79
1285,2.79
1286,2.9
1287,2.79
1288,2.9
1289,3.0
1290,3.0
1291,3.0
1292,3.0
1293,3.0
1294,2.9
1295,2.9
1296,2.9
1297,2.9
1298,2.9
1299,2.9
1300,2.9
1301,2.9
1302,2.9
1303,2.9
1304,2.9
1305,2.9
1306,2.9
1307,2.9
1308,2.9
1309,2.9
1310,2.9
1311,2.9
1312,2.79
1313,2.9
1314,3.0
1315,3.0
1316,3.0
1317,3.0
1318,3.0
1319,3.0
1320,3.0
1321,3.0
1322,3.0
1323,3.0
1324,3.0
1325,3.0
1326,3.0
1327,3.0
1328,3.0
1329,3.0
1330,3.0
1331,3.0
1332,3.0
1333,3.0
1334,3.0
1335,3.0
1336,3.0
1337,3.0
1338,3.0
1339,3.0
1340,3.0
1341,3.0
1342,3.0
1343,3.0
1344,3.0
1345,3.0
1346,3.0
1347,3.0
1348,3.0
1349,3.0
1350,3.0
1351,3.0
1352,3.0
1353,3.0
1354,3.0
1355,3.0
1356,3.0
1357,3.0
1358,3.0
1359,3.0
1360,3.0
1361,3.0
1362,3.0
1363,3.0
1364,3.09
1365,3.09
1366,3.09
1367,3.09
1368,3.09
1369,3.09
1370,3.09
1371,3.09
1372,3.0
1373,3.0
1374,3.0
1375,3.0
1376,3.0
1377,3.0
1378,3.0
1379,3.0
1380,3.0
1381,3.0
1382,3.0
1383,3.0
1384,3.0
1385,3.0
1386,3.0
1387,3.0
1388,3.0
1389,3.0
1390,3.0
1391,3.0
1392,3.0
1393,3.0
1394,3.0
1395,3.0
1396,3.0
1397,3.0
1398,3.0
1399,3.0
1400,3.0
1401,3.0
1402,3.0
1403,3.0
1404,3.0
1405,3.0
1406,3.0
1407,3.0
1408,3.0
1409,3.0
1410,3.0
1411,3.0
1412,3.0
1413,3.0
1414,3.0
1415,3.0
1416,3.0
1417,3.0
1418,3.0
1419,3.0
1420,3.0
1421,3.0
1422,3.0
1423,3.0
1424,3.0
1425,3.0
1426,3.0
1427,2.9
1428,3.0
1429,3.0
1430,3.0
1431,3.0
1432,3.0
1433,3.0
1434,3.0
1435,3.0
1436,3.0
1437,3.0
1438,3.0
1439,3.0
1440,3.0
1441,3.0
1442,3.0
1443,3.0
1444,3.0
1445,3.0
1446,3.0
1447,3.0
1448,3.0
1449,3.0
1450,3.0
1451,3.0
1452,3.0
1453,3.0
1454,3.0
1455,3.0
1456,3.0
1457,3.0
1458,3.0
1459,3.0
1460,2.9
1461,3.0
1462,3.0
1463,2.9
1464,2.9
1465,2.9
1466,2.9
1467,2.9
1468,2.9
1469,2.9
1470,2.9
1471,2.9
1472,2.9
1473,3.0
1474,3.0
1475,3.0
1476,3.0
1477,3.0
1478,3.0
1479,3.0
1480,3.0
1481,3.0
1482,3.0
1483,2.9
1484,3.0
1485,2.9
1486,2.9
1487,3.0
1488,2.9
1489,3.0
1490,3.0
1491,3.0
1492,3.0
1493,3.0
1494,3.0
1495,3.0
1496,3.0
1497,3.0
1498,3.0
1499,3.0
1500,3.0
1501,3.0
1502,3.0
1503,3.0
1504,3.0
1505,3.0
1506,2.9
1507,3.0
1508,2.9
1509,2.9
1510,2.9
1511,2.9
1512,3.0
1513,2.9
1514,2.9
1515,2.9
1516,2.9
1517,2.9
1518,2.9
1519,2.9
1520,2.9
1521,2.9
1522,2.9
1523,2.9
1524,2.9
1525,2.9
1526,2.9
1527,2.9
1528,2.9
1529,2.9
1530,2.9
1531,2.9
1532,2.9
1533,3.0
1534,3.0
1535,3.0
1536,3.0
1537,3.0
1538,3.0
1539,3.0
1540,2.9
1541,2.9
1542,2.9
1543,2.9
1544,2.9
1545,2.9
1546,2.9
1547,2.9
1548,2.9
1549,2.9
1550,2.9
1551,2.9
1552,2.9
1553,2.9
1554,2.9
1555,2.79
1556,2.9
1557,2.79
1558,2.9
1559,2.79
1560,2.79
1561,2.79
1562,2.9
1563,2.79
1564,2.79
1565,2.9
1566,2.9
1567,2.9
1568,2.9
1569,2.9
1570,2.79
1571,2.9
1572,2.9
1573,2.9
1574,3.0
1575,3.0
1576,3.0
1577,3.0
1578,3.0
1579,2.9
1580,2.9
1581,3.0
1582,3.0
1583,3.0
1584,3.0
1585,3.0
1586,3.0
1587,3.0
1588,3.0
1589,3.0
1590,3.0
1591,3.0
1592,3.0
1593,3.0
1594,3.0
1595,3.0
1596,2.9
1597,2.9
1598,3.0
1599,3.0
1600,3.0
1601,3.0
1602,3.0
1603,3.0
1604,3.0
1605,3.0
1606,3.0
1607,3.0
1608,3.0
1609,3.0
1610,2.9
1611,3.0
1612,2.9
1613,3.0
1614,3.0
1615,3.0
1616,2.9
1617,3.0
1618,2.9
1619,2.9
1620,2.9
1621,2.9
1622,2.9
1623,2.9
1624,3.0
1625,3.0
1626,3.0
1627,3.0
1628,3.0
1629,3.0
1630,3.0
1631,3.0
1632,3.0
1633,3.0
1634,3.0
1635,3.0
1636,3.0
1637,3.0
1638,3.0
1639,3.0
1640,3.0
1641,3.0
1642,3.0
1643,3.0
1644,3.0
1645,3.0
1646,3.0
1647,3.0
1648,3.0
1649,3.0
1650,3.0
1651,3.0
1652,3.0
1653,3.0
1654,3.0
1655,3.0
1656,3.0
1657,3.0
1658,3.0
1659,2.9
1660,2.9
1661,2.9
1662,2.9
1663,2.9
1664,3.0
1665,2.9
1666,2.9
1667,2.9
1668,2.9
1669,2.9
1670,2.9
1671,2.9
1672,2.9
1673,2.9
1674,2.9
1675,2.9
1676,2.9
1677,2.9
1678,2.9
1679,2.9
1680,2.9
1681,2.9
1682,2.9
1683,2.9
1684,2.9
1685,2.9
1686,2.79
1687,2.79
1688,2.79
1689,2.9
1690,2.79
1691,2.9
1692,2.9
1693,2.9
1694,2.79
1695,2.79
1696,2.79
1697,2.79
1698,2.79
1699,2.79
1700,2.9
1701,2.9
1702,2.9
1703,2.9
1704,2.9
1705,2.9
1706,2.9
1707,2.9
1708,2.9
1709,2.9
1710,2.79
1711,2.9
1712,2.9
1713,2.9
1714,2.9
1715,2.79
1716,2.9
1717,2.9
1718,2.79
1719,2.79
1720,2.79
1721,2.79
1722,2.9
1723,2.79
1724,2.79
1725,2.79
1726,2.79
1727,2.79
1728,2.79
1729,2.79
1730,2.79
1731,2.79
1732,2.79
1733,2.79
1734,2.9
1735,2.9
1736,2.9
1737,2.9
1738,2.9
1739,2.9
1740,2.9
1741,2.9
1742,2.9
1743,2.9
1744,2.9
1745,2.9
1746,2.79
1747,2.9
1748,2.79
1749,2.9
1750,2.79
1751,2.9
1752,2.79
1753,2.79
1754,2.79
1755,2.79
1756,2.79
1757,2.79
1758,2.79
1759,2.79
1760,2.79
1761,2.79
1762,2.79
1763,2.79
1764,2.79
1765,2.79
1766,2.79
1767,2.79
1768,2.79
1769,2.79
1770,2.79
1771,2.79
1772,2.79
1773,2.79
1774,2.79
1775,2.79
1776,2.79
1777,2.79
1778,2.79
1779,2.79
1780,2.79
1781,2.79
1782,2.79
1783,2.79
1784,2.79
1785,2.79
1786,2.79
1787,2.79
1788,2.79
1789,2.79
1790,2.79
1791,2.79
1792,2.79
1793,2.79
1794,2.79
1795,2.79
1796,2.79
1797,2.79
1798,2.79
1799,2.79
1800,2.79
1801,2.79
1802,2.79
1803,2.79
1804,2.79
1805,2.79
1806,2.79
1807,2.79
1808,2.79
1809,2.79
1810,2.79
1811,2.79
1812,2.79
1813,2.79
1814,2.79
1815,2.79
1816,2.79
1817,2.79
1818,2.79
1819,2.79
1820,2.79
1821,2.79
1822,2.79
1823,2.79
1824,2.79
1825,2.79
1826,2.79
1827,2.79
1828,2.79
1829,2.79
1830,2.79
1831,2.79
1832,2.79
1833,2.79
1834,2.79
1835,2.79
1836,2.79
1837,2.79
1838,2.79
1839,2.79
1840,2.79
1841,2.79
1842,2.79
1843,2.79
1844,2.7
1845,2.79
1846,2.79
1847,2.79
1848,2.79
1849,2.79
1850,2.7
1851,2.79
1852,2.79
1853,2.79
1854,2.79
1855,2.7
1856,2.7
1857,2.79
1858,2.79
1859,2.7
1860,2.79
1861,2.7
1862,2.7
1863,2.7
1864,2.79
1865,2.79
1866,2.7
1867,2.7
1868,2.7
1869,2.7
1870,2.7
1871,2.7
1872,2.7
1873,2.7
1874,2.7
1875,2.7
1876,2.7
1877,2.7
1878,2.7
1879,2.7
1880,2.7
1881,2.7
1882,2.7
1883,2.7
1884,2.7
1885,2.7
1886,2.7
1887,2.7
1888,2.7
1889,2.7
1890,2.7
1891,2.7
1892,2.7
1893,2.7
1894,2.7
1895,2.7
1896,2.7
1897,2.7
1898,2.7
1899,2.7
1900,2.7
1901,2.7
1902,2.7
1903,2.7
1904,2.7
1905,2.7
1906,2.7
1907,2.7
1908,2.7
1909,2.7
1910,2.7
1911,2.7
1912,2.7
1913,2.7
1914,2.7
1915,2.7
1916,2.7
1917,2.7
1918,2.7
1919,2.7
1920,2.7
1921,2.7
1922,2.7
1923,2.7
1924,2.7
1925,2.7
1926,2.7
1927,2.7
1928,2.7
1929,2.7
1930,2.7
1931,2.7
1932,2.7
1933,2.7
1934,2.7
1935,2.7
1936,2.7
1937,2.7
1938,2.7
1939,2.7
1940,2.7
1941,2.7
1942,2.7
1943,2.7
1944,2.7
1945,2.59
1946,2.7
1947,2.7
1948,2.7
1949,2.7
1950,2.7
1951,2.7
1952,2.7
1953,2.7
1954,2.7
1955,2.7
1956,2.7
1957,2.7
1958,2.7
1959,2.7
1960,2.7
1961,2.7
1962,2.59
1963,2.59
1964,2.7
1965,2.7
1966,2.59
1967,2.7
1968,2.7
1969,2.7
1970,2.7
1971,2.7
1972,2.7
1973,2.59
1974,2.7
1975,2.7
1976,2.7
1977,2.7
1978,2.7
1979,2.59
1980,2.7
1981,2.59
1982,2.59
1983,2.59
1984,2.7
1985,2.7
1986,2.59
1987,2.59
1988,2.59
1989,2.59
1990,2.59
1991,2.7
1992,2.59
1993,2.59
1994,2.59
1995,2.7
1996,2.59
1997,2.59
1998,2.7
1999,2.7
2000,2.59
2001,2.59
2002,2.59
2003,2.7
2004,2.79
2005,2.79
2006,2.79
2007,2.79
2008,2.79
2009,2.7
2010,2.7
2011,2.7
2012,2.79
2013,2.7
2014,2.7
2015,2.7
2016,2.7
2017,2.7
2018,2.7
2019,2.7
2020,2.7
2021,2.7
2022,2.7
2023,2.7
2024,2.7
2025,2.7
2026,2.7
2027,2.7
2028,2.7
2029,2.7
2030,2.7
2031,2.7
2032,2.7
2033,2.7
2034,2.7
2035,2.7
2036,2.7
2037,2.7
2038,2.79
2039,2.79
2040,2.79
2041,2.79
2042,2.7
2043,2.79
2044,2.7
2045,2.7
2046,2.7
2047,2.7
2048,2.7
2049,2.7
2050,2.7
2051,2.7
2052,2.7
2053,2.7
2054,2.7
2055,2.79
2056,2.79
2057,2.79
2058,2.79
2059,2.79
2060,2.79
2061,2.79
2062,2.79
2063,2.79
2064,2.79
2065,2.79
2066,2.79
2067,2.79
2068,2.79
2069,2.79
2070,2.79
2071,2.79
2072,2.79
2073,2.79
2074,2.79
2075,2.79
2076,2.79
2077,2.79
2078,2.79
2079,2.79
2080,2.79
2081,2.9
2082,2.79
2083,2.79
2084,2.79
2085,2.79
2086,2.79
2087,2.79
2088,2.79
2089,2.79
2090,2.79
2091,2.79
2092,2.79
2093,2.79
2094,2.79
2095,2.79
2096,2.79
2097,2.79
2098,2.79
2099,2.79
2100,2.79
2101,2.79
2102,2.79
2103,2.79
2104,2.79
2105,2.79
2106,2.79
2107,2.79
2108,2.79
2109,2.79
2110,2.79
2111,2.79
2112,2.79
2113,2.79
2114,2.79
2115,2.79
2116,2.79
2117,2.79
2118,2.79
2119,2.79
2120,2.79
2121,2.79
2122,2.79
2123,2.79
2124,2.79
2125,2.79
2126,2.79
2127,2.79
2128,2.79
2129,2.79
2130,2.79
2131,2.79
2132,2.79
2133,2.79
2134,2.79
2135,2.79
2136,2.79
